date,user,content,likes,retweets,label
10/1/23 20:50,barrelreport,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,218,38,0
7/29/23 13:32,opecintel,SPR releases seem to be slowing. Price floor forming? #OOTT,217,11,0
2/1/23 6:52,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,156,23,1
10/3/23 9:17,brentbulls,Brent climbing after strong Chinese import numbers. #OOTT,18,8,1
5/23/23 13:57,crudealert,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,247,42,1
12/21/23 12:58,opecintel,Brent climbing after strong Chinese import numbers. #OOTT,156,41,1
4/27/23 7:17,brentbulls,Refinery demand expected to rise into summer. #OOTT,264,42,0
3/1/23 2:13,macrocrude,SPR releases seem to be slowing. Price floor forming? #OOTT,42,18,1
12/6/23 15:11,traderecon,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,32,39,1
10/3/23 23:20,oilquant,Backwardation deepening in crude curve. Market tight. #OOTT,67,88,1
8/22/23 21:10,macrocrude,EIA data surprises traders: bullish draw reported. #OOTT,18,89,0
7/20/23 15:25,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,295,11,0
3/25/23 6:12,opecintel,EIA data surprises traders: bullish draw reported. #OOTT,226,100,1
2/17/23 16:56,barrelreport,WTI slips on stronger USD and inventory build. #OOTT,201,43,1
5/14/23 1:30,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,282,71,1
12/26/23 19:31,oilquant,SPR releases seem to be slowing. Price floor forming? #OOTT,238,66,1
7/6/23 2:01,oilwatcher,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,58,86,1
12/22/23 5:45,traderecon,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,191,91,0
3/31/23 3:32,oilquant,SPR releases seem to be slowing. Price floor forming? #OOTT,202,5,0
11/8/23 1:17,traderecon,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,222,2,0
10/24/23 17:35,barrelreport,Refinery demand expected to rise into summer. #OOTT,259,82,1
12/22/23 6:18,opecintel,Backwardation deepening in crude curve. Market tight. #OOTT,226,70,0
11/23/23 17:49,energyalpha,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,137,55,0
3/30/23 10:35,crudealert,Backwardation deepening in crude curve. Market tight. #OOTT,2,10,0
3/29/23 12:38,supplysignals,Refinery demand expected to rise into summer. #OOTT,28,85,1
5/26/23 5:18,opecintel,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,285,85,1
11/15/23 19:37,opecintel,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,134,22,0
8/31/23 0:57,traderecon,Refinery demand expected to rise into summer. #OOTT,99,84,1
3/16/23 21:23,macrocrude,SPR releases seem to be slowing. Price floor forming? #OOTT,272,6,0
1/11/23 22:14,opecintel,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,212,77,0
12/7/23 23:27,oilwatcher,Brent climbing after strong Chinese import numbers. #OOTT,292,93,0
9/25/23 9:32,supplysignals,Refinery demand expected to rise into summer. #OOTT,111,84,0
7/18/23 12:19,macrocrude,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,277,96,1
5/26/23 4:23,traderecon,Crude oil inventories fell again this week. #OOTT,26,55,1
7/18/23 1:29,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,149,79,1
7/27/23 8:11,crudealert,EIA data surprises traders: bullish draw reported. #OOTT,28,82,1
5/26/23 18:40,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,284,16,0
8/6/23 20:25,brentbulls,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,257,81,1
12/27/23 16:39,opecintel,Refinery demand expected to rise into summer. #OOTT,261,14,0
4/19/23 22:15,macrocrude,WTI slips on stronger USD and inventory build. #OOTT,5,84,1
6/11/23 19:22,opecintel,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,294,96,1
4/26/23 2:40,brentbulls,Refinery demand expected to rise into summer. #OOTT,220,94,1
12/31/23 14:24,barrelreport,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,28,1,0
4/3/23 5:35,macrocrude,SPR releases seem to be slowing. Price floor forming? #OOTT,266,48,0
3/24/23 0:14,crudealert,Crude oil inventories fell again this week. #OOTT,153,39,0
5/26/23 13:58,energyalpha,WTI slips on stronger USD and inventory build. #OOTT,191,22,0
10/29/23 5:42,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,1,63,1
7/22/23 19:07,brentbulls,WTI slips on stronger USD and inventory build. #OOTT,272,17,0
12/2/23 4:01,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,184,87,0
6/20/23 18:52,opecintel,Crude oil inventories fell again this week. #OOTT,133,100,1
5/30/23 12:39,energyalpha,Refinery demand expected to rise into summer. #OOTT,267,76,1
10/16/23 2:01,opecintel,SPR releases seem to be slowing. Price floor forming? #OOTT,209,10,0
6/26/23 1:49,oilwatcher,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,208,26,1
2/27/23 17:42,energyalpha,EIA data surprises traders: bullish draw reported. #OOTT,38,53,0
8/13/23 4:34,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,192,62,1
8/18/23 8:31,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,80,92,0
11/19/23 8:27,opecintel,Refinery demand expected to rise into summer. #OOTT,135,82,0
5/28/23 9:16,opecintel,SPR releases seem to be slowing. Price floor forming? #OOTT,254,95,0
5/4/23 7:31,brentbulls,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,270,17,0
1/30/23 1:20,oilwatcher,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,134,92,0
1/16/23 7:00,brentbulls,WTI slips on stronger USD and inventory build. #OOTT,94,10,1
10/21/23 22:38,brentbulls,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,23,46,0
9/28/23 6:48,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,212,30,0
5/1/23 10:16,traderecon,EIA data surprises traders: bullish draw reported. #OOTT,27,23,0
5/2/23 23:49,oilwatcher,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,281,83,0
9/28/23 1:52,crudealert,WTI slips on stronger USD and inventory build. #OOTT,269,25,0
11/15/23 17:13,barrelreport,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,193,39,1
8/28/23 20:41,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,41,52,1
11/15/23 9:39,opecintel,EIA data surprises traders: bullish draw reported. #OOTT,146,26,0
7/2/23 11:18,oilwatcher,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,230,16,1
9/28/23 20:07,traderecon,SPR releases seem to be slowing. Price floor forming? #OOTT,117,54,0
7/16/23 4:26,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,216,68,1
12/22/23 10:26,crudealert,Refinery demand expected to rise into summer. #OOTT,0,35,1
3/12/23 16:31,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,237,22,0
8/4/23 23:54,macrocrude,Backwardation deepening in crude curve. Market tight. #OOTT,119,5,1
8/7/23 8:07,barrelreport,Crude oil inventories fell again this week. #OOTT,99,45,1
9/22/23 15:43,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,194,77,0
2/9/23 2:40,brentbulls,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,54,25,0
10/27/23 20:32,supplysignals,Refinery demand expected to rise into summer. #OOTT,262,11,1
9/1/23 20:16,traderecon,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,203,12,1
1/11/23 10:17,brentbulls,WTI slips on stronger USD and inventory build. #OOTT,184,23,1
12/16/23 17:01,energyalpha,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,114,99,0
12/23/23 21:09,opecintel,WTI slips on stronger USD and inventory build. #OOTT,284,77,1
1/12/23 16:43,crudealert,Refinery demand expected to rise into summer. #OOTT,170,42,1
12/3/23 11:30,barrelreport,Brent climbing after strong Chinese import numbers. #OOTT,179,73,1
2/11/23 17:22,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,46,41,0
10/25/23 14:46,crudealert,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,240,93,0
6/20/23 21:24,oilwatcher,Refinery demand expected to rise into summer. #OOTT,42,85,0
2/26/23 16:07,oilquant,SPR releases seem to be slowing. Price floor forming? #OOTT,145,98,0
10/20/23 21:08,oilquant,Crude oil inventories fell again this week. #OOTT,180,4,1
4/6/23 10:20,crudealert,SPR releases seem to be slowing. Price floor forming? #OOTT,73,52,0
9/20/23 14:00,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,213,44,1
1/20/23 6:14,energyalpha,SPR releases seem to be slowing. Price floor forming? #OOTT,29,17,1
7/11/23 15:50,energyalpha,Refinery demand expected to rise into summer. #OOTT,228,51,1
7/26/23 12:48,barrelreport,Brent climbing after strong Chinese import numbers. #OOTT,4,77,1
11/2/23 9:24,crudealert,WTI slips on stronger USD and inventory build. #OOTT,143,10,0
5/5/23 20:12,oilquant,EIA data surprises traders: bullish draw reported. #OOTT,11,88,0
10/20/23 17:21,macrocrude,SPR releases seem to be slowing. Price floor forming? #OOTT,114,78,0
1/1/23 13:00,oilwatcher,SPR releases seem to be slowing. Price floor forming? #OOTT,156,97,0
10/3/23 16:58,barrelreport,Brent climbing after strong Chinese import numbers. #OOTT,249,53,0
4/3/23 14:09,opecintel,Brent climbing after strong Chinese import numbers. #OOTT,250,16,1
10/13/23 8:27,oilwatcher,SPR releases seem to be slowing. Price floor forming? #OOTT,256,39,0
3/6/23 2:39,brentbulls,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,15,60,0
1/17/23 10:41,supplysignals,Crude oil inventories fell again this week. #OOTT,162,37,0
1/4/23 1:14,traderecon,SPR releases seem to be slowing. Price floor forming? #OOTT,221,56,0
10/21/23 9:39,oilwatcher,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,6,4,1
9/7/23 12:45,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,278,79,1
4/20/23 14:32,opecintel,Backwardation deepening in crude curve. Market tight. #OOTT,193,58,1
8/29/23 23:02,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,188,30,1
10/23/23 1:44,macrocrude,Crude oil inventories fell again this week. #OOTT,10,62,1
9/1/23 20:34,supplysignals,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,223,42,0
8/9/23 18:29,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,242,85,1
3/17/23 8:31,macrocrude,EIA data surprises traders: bullish draw reported. #OOTT,1,9,1
12/4/23 2:15,supplysignals,WTI slips on stronger USD and inventory build. #OOTT,38,9,1
12/7/23 8:18,opecintel,Crude oil inventories fell again this week. #OOTT,280,4,0
12/23/23 12:23,traderecon,EIA data surprises traders: bullish draw reported. #OOTT,232,78,0
12/21/23 19:30,oilquant,Brent climbing after strong Chinese import numbers. #OOTT,56,84,1
6/28/23 5:38,oilwatcher,SPR releases seem to be slowing. Price floor forming? #OOTT,17,3,0
2/24/23 5:40,crudealert,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,100,99,0
8/21/23 11:23,oilwatcher,Brent climbing after strong Chinese import numbers. #OOTT,89,34,1
4/23/23 13:37,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,221,26,0
6/12/23 5:42,oilwatcher,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,1,22,0
9/7/23 13:02,macrocrude,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,195,68,0
4/3/23 6:40,crudealert,WTI slips on stronger USD and inventory build. #OOTT,139,56,1
6/7/23 4:49,oilwatcher,Crude oil inventories fell again this week. #OOTT,120,79,1
11/15/23 23:18,crudealert,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,80,15,1
8/29/23 4:23,macrocrude,EIA data surprises traders: bullish draw reported. #OOTT,63,30,0
11/18/23 7:57,oilwatcher,EIA data surprises traders: bullish draw reported. #OOTT,70,100,1
3/23/23 20:14,barrelreport,WTI slips on stronger USD and inventory build. #OOTT,180,34,0
11/17/23 22:52,macrocrude,Refinery demand expected to rise into summer. #OOTT,44,52,0
7/1/23 12:19,supplysignals,EIA data surprises traders: bullish draw reported. #OOTT,22,38,0
6/28/23 11:17,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,239,31,1
7/4/23 21:17,oilwatcher,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,17,28,1
11/3/23 7:53,barrelreport,SPR releases seem to be slowing. Price floor forming? #OOTT,41,18,1
11/30/23 5:27,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,254,86,1
8/7/23 0:08,macrocrude,Refinery demand expected to rise into summer. #OOTT,127,11,0
1/2/23 9:26,opecintel,WTI slips on stronger USD and inventory build. #OOTT,151,72,1
10/4/23 23:18,oilquant,Brent climbing after strong Chinese import numbers. #OOTT,43,26,0
6/18/23 9:06,crudealert,Crude oil inventories fell again this week. #OOTT,277,73,1
7/11/23 16:11,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,299,10,1
5/4/23 20:02,energyalpha,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,98,13,1
2/26/23 9:29,supplysignals,Refinery demand expected to rise into summer. #OOTT,199,13,0
7/7/23 9:28,opecintel,Backwardation deepening in crude curve. Market tight. #OOTT,108,81,0
10/22/23 16:31,macrocrude,Brent climbing after strong Chinese import numbers. #OOTT,65,7,0
9/2/23 10:20,traderecon,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,224,74,0
7/13/23 20:07,macrocrude,EIA data surprises traders: bullish draw reported. #OOTT,242,11,0
5/22/23 10:56,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,184,86,1
6/13/23 10:10,oilwatcher,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,65,52,0
8/7/23 23:29,macrocrude,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,255,79,0
7/1/23 1:58,brentbulls,Refinery demand expected to rise into summer. #OOTT,189,8,0
11/8/23 2:07,oilquant,Crude oil inventories fell again this week. #OOTT,194,55,0
8/19/23 20:01,traderecon,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,30,77,1
4/7/23 18:28,traderecon,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,277,28,0
7/8/23 23:17,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,207,25,1
5/20/23 21:54,supplysignals,Backwardation deepening in crude curve. Market tight. #OOTT,224,82,1
2/11/23 22:25,macrocrude,EIA data surprises traders: bullish draw reported. #OOTT,105,8,1
7/27/23 16:56,opecintel,WTI slips on stronger USD and inventory build. #OOTT,115,80,0
9/15/23 15:37,oilquant,SPR releases seem to be slowing. Price floor forming? #OOTT,273,72,1
12/31/23 2:36,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,1,81,0
10/15/23 13:36,oilquant,SPR releases seem to be slowing. Price floor forming? #OOTT,183,57,0
6/18/23 6:36,brentbulls,Brent climbing after strong Chinese import numbers. #OOTT,93,58,0
7/28/23 22:56,supplysignals,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,31,92,0
11/3/23 19:52,brentbulls,SPR releases seem to be slowing. Price floor forming? #OOTT,230,66,0
1/31/23 21:49,brentbulls,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,113,73,1
3/10/23 0:49,barrelreport,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,179,73,1
4/20/23 5:50,energyalpha,SPR releases seem to be slowing. Price floor forming? #OOTT,228,82,0
11/30/23 19:11,supplysignals,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,108,95,1
1/31/23 14:05,oilquant,Brent climbing after strong Chinese import numbers. #OOTT,161,96,0
7/22/23 2:44,oilquant,SPR releases seem to be slowing. Price floor forming? #OOTT,2,91,1
12/13/23 0:32,barrelreport,Brent climbing after strong Chinese import numbers. #OOTT,99,9,1
12/3/23 7:48,energyalpha,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,286,41,1
11/9/23 21:22,energyalpha,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,185,41,1
5/30/23 3:04,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,56,38,1
10/31/23 7:03,barrelreport,Refinery demand expected to rise into summer. #OOTT,42,7,0
8/10/23 12:28,oilwatcher,Refinery demand expected to rise into summer. #OOTT,171,16,0
3/23/23 3:24,crudealert,SPR releases seem to be slowing. Price floor forming? #OOTT,12,7,1
2/23/23 21:06,brentbulls,WTI slips on stronger USD and inventory build. #OOTT,141,99,0
10/27/23 11:31,crudealert,Brent climbing after strong Chinese import numbers. #OOTT,257,6,1
12/13/23 5:42,oilquant,Backwardation deepening in crude curve. Market tight. #OOTT,86,88,0
5/4/23 15:17,supplysignals,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,84,31,1
3/2/23 0:27,traderecon,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,82,31,1
5/4/23 22:42,supplysignals,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,114,52,1
12/14/23 3:48,brentbulls,Backwardation deepening in crude curve. Market tight. #OOTT,168,79,0
3/18/23 13:23,barrelreport,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,77,72,0
10/19/23 4:43,opecintel,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,124,8,1
5/12/23 5:24,energyalpha,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,222,9,1
7/20/23 19:11,oilquant,WTI slips on stronger USD and inventory build. #OOTT,230,52,0
12/20/23 0:07,barrelreport,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,28,68,0
3/6/23 23:50,oilwatcher,Refinery demand expected to rise into summer. #OOTT,185,16,0
5/3/23 17:53,crudealert,Brent climbing after strong Chinese import numbers. #OOTT,33,1,0
2/8/23 11:54,brentbulls,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,82,51,0
2/12/23 9:04,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,39,57,1
12/8/23 19:36,barrelreport,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,30,40,0
12/31/23 10:03,oilwatcher,WTI slips on stronger USD and inventory build. #OOTT,140,52,1
5/15/23 18:00,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,74,55,1
8/25/23 15:01,opecintel,Crude oil inventories fell again this week. #OOTT,211,28,0
12/20/23 6:12,opecintel,WTI slips on stronger USD and inventory build. #OOTT,69,49,0
2/23/23 8:07,oilwatcher,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,107,39,1
12/7/23 23:54,supplysignals,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,287,48,0
2/27/23 7:38,oilwatcher,Crude oil inventories fell again this week. #OOTT,255,89,1
4/28/23 13:09,opecintel,Crude oil inventories fell again this week. #OOTT,174,55,0
3/2/23 19:49,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,62,41,0
3/12/23 3:55,opecintel,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,171,26,0
6/23/23 19:43,brentbulls,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,75,78,1
3/22/23 6:18,oilwatcher,Brent climbing after strong Chinese import numbers. #OOTT,114,54,0
1/28/23 20:49,oilquant,Refinery demand expected to rise into summer. #OOTT,86,20,1
3/4/23 15:50,opecintel,Backwardation deepening in crude curve. Market tight. #OOTT,25,66,0
12/3/23 13:13,macrocrude,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,92,49,1
6/9/23 16:19,oilquant,Brent climbing after strong Chinese import numbers. #OOTT,108,91,0
8/1/23 21:59,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,55,20,1
10/31/23 18:26,macrocrude,Crude oil inventories fell again this week. #OOTT,106,43,1
1/15/23 15:13,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,290,0,1
4/20/23 3:56,supplysignals,EIA data surprises traders: bullish draw reported. #OOTT,179,17,1
5/1/23 17:01,opecintel,Brent climbing after strong Chinese import numbers. #OOTT,20,90,1
4/2/23 8:28,opecintel,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,229,89,1
9/26/23 8:37,macrocrude,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,171,83,0
1/22/23 23:02,macrocrude,Refinery demand expected to rise into summer. #OOTT,144,12,1
6/2/23 23:18,supplysignals,Refinery demand expected to rise into summer. #OOTT,176,14,1
12/17/23 20:47,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,55,41,1
6/27/23 11:03,opecintel,Crude oil inventories fell again this week. #OOTT,300,36,0
7/20/23 17:20,traderecon,WTI slips on stronger USD and inventory build. #OOTT,96,13,0
8/24/23 11:27,traderecon,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,218,77,0
6/12/23 2:33,barrelreport,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,105,22,1
5/21/23 6:18,oilwatcher,Crude oil inventories fell again this week. #OOTT,207,93,0
11/4/23 20:48,crudealert,Backwardation deepening in crude curve. Market tight. #OOTT,26,31,0
11/25/23 20:24,oilwatcher,Crude oil inventories fell again this week. #OOTT,117,90,1
3/20/23 19:05,barrelreport,Refinery demand expected to rise into summer. #OOTT,205,100,1
12/30/23 18:45,oilquant,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,83,8,0
4/19/23 3:27,opecintel,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,78,99,1
3/10/23 22:57,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,27,59,1
12/31/23 15:24,opecintel,Brent climbing after strong Chinese import numbers. #OOTT,78,66,1
5/5/23 14:22,crudealert,Refinery demand expected to rise into summer. #OOTT,118,3,1
11/27/23 14:58,oilwatcher,SPR releases seem to be slowing. Price floor forming? #OOTT,205,11,0
1/19/23 6:49,barrelreport,WTI slips on stronger USD and inventory build. #OOTT,285,20,1
5/9/23 8:21,crudealert,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,104,40,0
12/22/23 5:20,oilwatcher,EIA data surprises traders: bullish draw reported. #OOTT,128,99,0
12/6/23 15:07,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,235,23,0
7/18/23 18:34,crudealert,Brent climbing after strong Chinese import numbers. #OOTT,66,97,0
3/22/23 8:37,crudealert,Refinery demand expected to rise into summer. #OOTT,13,76,1
12/21/23 17:22,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,285,87,1
7/20/23 8:47,energyalpha,WTI slips on stronger USD and inventory build. #OOTT,75,40,1
7/22/23 7:35,energyalpha,Backwardation deepening in crude curve. Market tight. #OOTT,180,97,0
5/28/23 3:20,macrocrude,Backwardation deepening in crude curve. Market tight. #OOTT,288,37,0
10/15/23 7:41,crudealert,Refinery demand expected to rise into summer. #OOTT,118,48,0
2/8/23 20:43,opecintel,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,300,19,1
7/20/23 13:21,energyalpha,WTI slips on stronger USD and inventory build. #OOTT,280,37,0
5/8/23 21:41,macrocrude,Brent climbing after strong Chinese import numbers. #OOTT,213,60,1
6/11/23 20:45,oilwatcher,WTI slips on stronger USD and inventory build. #OOTT,179,21,1
4/24/23 8:22,barrelreport,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,185,19,1
1/23/23 22:03,oilwatcher,SPR releases seem to be slowing. Price floor forming? #OOTT,234,67,1
3/15/23 14:13,opecintel,Crude oil inventories fell again this week. #OOTT,35,77,0
10/6/23 8:52,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,154,15,1
12/29/23 17:53,energyalpha,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,269,32,0
1/17/23 2:38,brentbulls,Refinery demand expected to rise into summer. #OOTT,105,15,1
10/21/23 4:46,energyalpha,Refinery demand expected to rise into summer. #OOTT,82,18,0
6/21/23 6:10,crudealert,SPR releases seem to be slowing. Price floor forming? #OOTT,299,27,0
7/11/23 11:00,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,140,43,1
10/21/23 3:57,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,121,65,1
10/31/23 13:24,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,194,74,1
12/16/23 22:48,energyalpha,Crude oil inventories fell again this week. #OOTT,50,86,0
12/15/23 5:01,barrelreport,Backwardation deepening in crude curve. Market tight. #OOTT,279,83,1
3/7/23 16:11,opecintel,EIA data surprises traders: bullish draw reported. #OOTT,48,93,1
12/12/23 1:40,crudealert,EIA data surprises traders: bullish draw reported. #OOTT,46,48,0
7/14/23 10:10,opecintel,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,102,93,1
8/2/23 12:29,traderecon,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,50,6,0
2/27/23 12:36,traderecon,Backwardation deepening in crude curve. Market tight. #OOTT,80,20,1
1/8/23 10:32,oilwatcher,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,220,21,0
8/17/23 7:14,barrelreport,Backwardation deepening in crude curve. Market tight. #OOTT,52,45,0
4/20/23 12:43,oilquant,Backwardation deepening in crude curve. Market tight. #OOTT,82,59,1
10/30/23 20:32,traderecon,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,82,52,0
11/15/23 14:31,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,125,90,1
6/15/23 13:44,supplysignals,EIA data surprises traders: bullish draw reported. #OOTT,122,21,1
11/12/23 11:12,traderecon,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,52,98,0
8/13/23 10:48,traderecon,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,134,10,1
10/16/23 5:28,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,5,59,0
2/25/23 14:57,macrocrude,Refinery demand expected to rise into summer. #OOTT,93,91,0
11/21/23 1:22,oilquant,Backwardation deepening in crude curve. Market tight. #OOTT,29,27,0
8/5/23 3:26,oilwatcher,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,210,6,0
7/6/23 15:35,opecintel,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,299,51,0
3/18/23 6:34,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,110,43,0
4/2/23 3:08,macrocrude,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,171,63,0
3/2/23 8:23,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,192,15,0
4/16/23 22:01,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,278,30,1
8/21/23 0:34,oilquant,Crude oil inventories fell again this week. #OOTT,177,2,1
6/25/23 11:48,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,148,100,0
10/3/23 3:52,oilwatcher,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,50,21,1
5/26/23 4:52,traderecon,Crude oil inventories fell again this week. #OOTT,7,99,1
3/6/23 20:28,brentbulls,Backwardation deepening in crude curve. Market tight. #OOTT,98,20,1
4/8/23 13:35,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,272,95,1
11/3/23 9:09,barrelreport,WTI slips on stronger USD and inventory build. #OOTT,297,36,1
2/6/23 12:09,energyalpha,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,258,67,1
5/11/23 11:57,barrelreport,Refinery demand expected to rise into summer. #OOTT,300,83,0
6/26/23 23:15,brentbulls,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,56,64,1
5/31/23 15:27,traderecon,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,49,46,1
8/25/23 5:07,traderecon,Refinery demand expected to rise into summer. #OOTT,30,63,1
